Provice;Country;Lat;Long;Date;Confirmed
Sarasota, FL;US;27.3364;-82.5307;1/26/20;0
Sarasota, FL;US;27.3364;-82.5307;1/27/20;0
Sarasota, FL;US;27.3364;-82.5307;1/28/20;0
Sarasota, FL;US;27.3364;-82.5307;1/29/20;0
Sarasota, FL;US;27.3364;-82.5307;1/30/20;0
Sarasota, FL;US;27.3364;-82.5307;1/31/20;0
Sarasota, FL;US;27.3364;-82.5307;2/1/20;0
Sarasota, FL;US;27.3364;-82.5307;2/2/20;0
Sarasota, FL;US;27.3364;-82.5307;2/3/20;0
Sarasota, FL;US;27.3364;-82.5307;2/4/20;0
Sarasota, FL;US;27.3364;-82.5307;2/5/20;0
Sarasota, FL;US;27.3364;-82.5307;2/6/20;0
Sarasota, FL;US;27.3364;-82.5307;2/7/20;0
Sarasota, FL;US;27.3364;-82.5307;2/8/20;0
Sarasota, FL;US;27.3364;-82.5307;2/9/20;0
Sarasota, FL;US;27.3364;-82.5307;2/10/20;0
Sarasota, FL;US;27.3364;-82.5307;2/11/20;0
Sarasota, FL;US;27.3364;-82.5307;2/12/20;0
Sarasota, FL;US;27.3364;-82.5307;2/13/20;0
Sarasota, FL;US;27.3364;-82.5307;2/14/20;0
Sarasota, FL;US;27.3364;-82.5307;2/15/20;0
Sarasota, FL;US;27.3364;-82.5307;2/16/20;0
Sarasota, FL;US;27.3364;-82.5307;2/17/20;0
Sarasota, FL;US;27.3364;-82.5307;2/18/20;0
Sarasota, FL;US;27.3364;-82.5307;2/19/20;0
Sarasota, FL;US;27.3364;-82.5307;2/20/20;0
Sarasota, FL;US;27.3364;-82.5307;2/21/20;0
Sarasota, FL;US;27.3364;-82.5307;2/22/20;0
Sarasota, FL;US;27.3364;-82.5307;2/23/20;0
Sarasota, FL;US;27.3364;-82.5307;2/24/20;0
Sarasota, FL;US;27.3364;-82.5307;2/25/20;0
Sarasota, FL;US;27.3364;-82.5307;2/26/20;0
Sarasota, FL;US;27.3364;-82.5307;2/27/20;0
Sarasota, FL;US;27.3364;-82.5307;2/28/20;0
Sarasota, FL;US;27.3364;-82.5307;2/29/20;0
Sarasota, FL;US;27.3364;-82.5307;3/1/20;0
Sarasota, FL;US;27.3364;-82.5307;3/2/20;1
Sarasota, FL;US;27.3364;-82.5307;3/3/20;1
Sarasota, FL;US;27.3364;-82.5307;3/4/20;1
Sarasota, FL;US;27.3364;-82.5307;3/5/20;1
Sarasota, FL;US;27.3364;-82.5307;3/6/20;1
Sarasota, FL;US;27.3364;-82.5307;3/7/20;1
Sonoma County, CA;US;38.578;-122.9888;1/22/20;0
Sonoma County, CA;US;38.578;-122.9888;1/23/20;0
Sonoma County, CA;US;38.578;-122.9888;1/24/20;0
Sonoma County, CA;US;38.578;-122.9888;1/25/20;0
Sonoma County, CA;US;38.578;-122.9888;1/26/20;0
Sonoma County, CA;US;38.578;-122.9888;1/27/20;0
Sonoma County, CA;US;38.578;-122.9888;1/28/20;0
Sonoma County, CA;US;38.578;-122.9888;1/29/20;0
Sonoma County, CA;US;38.578;-122.9888;1/30/20;0
Sonoma County, CA;US;38.578;-122.9888;1/31/20;0
Sonoma County, CA;US;38.578;-122.9888;2/1/20;0
Sonoma County, CA;US;38.578;-122.9888;2/2/20;0
Sonoma County, CA;US;38.578;-122.9888;2/3/20;0
Sonoma County, CA;US;38.578;-122.9888;2/4/20;0
Sonoma County, CA;US;38.578;-122.9888;2/5/20;0
Sonoma County, CA;US;38.578;-122.9888;2/6/20;0
Sonoma County, CA;US;38.578;-122.9888;2/7/20;0
Sonoma County, CA;US;38.578;-122.9888;2/8/20;0
Sonoma County, CA;US;38.578;-122.9888;2/9/20;0
Sonoma County, CA;US;38.578;-122.9888;2/10/20;0
Sonoma County, CA;US;38.578;-122.9888;2/11/20;0
Sonoma County, CA;US;38.578;-122.9888;2/12/20;0
Sonoma County, CA;US;38.578;-122.9888;2/13/20;0
Sonoma County, CA;US;38.578;-122.9888;2/14/20;0
Sonoma County, CA;US;38.578;-122.9888;2/15/20;0
Sonoma County, CA;US;38.578;-122.9888;2/16/20;0
Sonoma County, CA;US;38.578;-122.9888;2/17/20;0
Sonoma County, CA;US;38.578;-122.9888;2/18/20;0
Sonoma County, CA;US;38.578;-122.9888;2/19/20;0
Sonoma County, CA;US;38.578;-122.9888;2/20/20;0
Sonoma County, CA;US;38.578;-122.9888;2/21/20;0
Sonoma County, CA;US;38.578;-122.9888;2/22/20;0
Sonoma County, CA;US;38.578;-122.9888;2/23/20;0
Sonoma County, CA;US;38.578;-122.9888;2/24/20;0
Sonoma County, CA;US;38.578;-122.9888;2/25/20;0
Sonoma County, CA;US;38.578;-122.9888;2/26/20;0
Sonoma County, CA;US;38.578;-122.9888;2/27/20;0
Sonoma County, CA;US;38.578;-122.9888;2/28/20;0
Sonoma County, CA;US;38.578;-122.9888;2/29/20;0
Sonoma County, CA;US;38.578;-122.9888;3/1/20;0
Sonoma County, CA;US;38.578;-122.9888;3/2/20;1
Sonoma County, CA;US;38.578;-122.9888;3/3/20;1
Sonoma County, CA;US;38.578;-122.9888;3/4/20;1
Sonoma County, CA;US;38.578;-122.9888;3/5/20;1
Sonoma County, CA;US;38.578;-122.9888;3/6/20;1
Sonoma County, CA;US;38.578;-122.9888;3/7/20;1
Umatilla, OR;US;45.775;-118.7606;1/22/20;0
Umatilla, OR;US;45.775;-118.7606;1/23/20;0
Umatilla, OR;US;45.775;-118.7606;1/24/20;0
Umatilla, OR;US;45.775;-118.7606;1/25/20;0
Umatilla, OR;US;45.775;-118.7606;1/26/20;0
Umatilla, OR;US;45.775;-118.7606;1/27/20;0
Umatilla, OR;US;45.775;-118.7606;1/28/20;0
Umatilla, OR;US;45.775;-118.7606;1/29/20;0
Umatilla, OR;US;45.775;-118.7606;1/30/20;0
Umatilla, OR;US;45.775;-118.7606;1/31/20;0
Umatilla, OR;US;45.775;-118.7606;2/1/20;0
Umatilla, OR;US;45.775;-118.7606;2/2/20;0
Umatilla, OR;US;45.775;-118.7606;2/3/20;0
Umatilla, OR;US;45.775;-118.7606;2/4/20;0
Umatilla, OR;US;45.775;-118.7606;2/5/20;0
Umatilla, OR;US;45.775;-118.7606;2/6/20;0
Umatilla, OR;US;45.775;-118.7606;2/7/20;0
Umatilla, OR;US;45.775;-118.7606;2/8/20;0
Umatilla, OR;US;45.775;-118.7606;2/9/20;0
Umatilla, OR;US;45.775;-118.7606;2/10/20;0
Umatilla, OR;US;45.775;-118.7606;2/11/20;0
Umatilla, OR;US;45.775;-118.7606;2/12/20;0
Umatilla, OR;US;45.775;-118.7606;2/13/20;0
Umatilla, OR;US;45.775;-118.7606;2/14/20;0
Umatilla, OR;US;45.775;-118.7606;2/15/20;0
Umatilla, OR;US;45.775;-118.7606;2/16/20;0
Umatilla, OR;US;45.775;-118.7606;2/17/20;0
Umatilla, OR;US;45.775;-118.7606;2/18/20;0
Umatilla, OR;US;45.775;-118.7606;2/19/20;0
Umatilla, OR;US;45.775;-118.7606;2/20/20;0
Umatilla, OR;US;45.775;-118.7606;2/21/20;0
Umatilla, OR;US;45.775;-118.7606;2/22/20;0
Umatilla, OR;US;45.775;-118.7606;2/23/20;0
Umatilla, OR;US;45.775;-118.7606;2/24/20;0
Umatilla, OR;US;45.775;-118.7606;2/25/20;0
Umatilla, OR;US;45.775;-118.7606;2/26/20;0
Umatilla, OR;US;45.775;-118.7606;2/27/20;0
Umatilla, OR;US;45.775;-118.7606;2/28/20;0
Umatilla, OR;US;45.775;-118.7606;2/29/20;0
Umatilla, OR;US;45.775;-118.7606;3/1/20;0
Umatilla, OR;US;45.775;-118.7606;3/2/20;1
Umatilla, OR;US;45.775;-118.7606;3/3/20;1
Umatilla, OR;US;45.775;-118.7606;3/4/20;1
Umatilla, OR;US;45.775;-118.7606;3/5/20;1
Umatilla, OR;US;45.775;-118.7606;3/6/20;1
Umatilla, OR;US;45.775;-118.7606;3/7/20;1
Fulton County, GA;US;33.8034;-84.3963;1/22/20;0
Fulton County, GA;US;33.8034;-84.3963;1/23/20;0
Fulton County, GA;US;33.8034;-84.3963;1/24/20;0
Fulton County, GA;US;33.8034;-84.3963;1/25/20;0
Fulton County, GA;US;33.8034;-84.3963;1/26/20;0
Fulton County, GA;US;33.8034;-84.3963;1/27/20;0
Fulton County, GA;US;33.8034;-84.3963;1/28/20;0
Fulton County, GA;US;33.8034;-84.3963;1/29/20;0
Fulton County, GA;US;33.8034;-84.3963;1/30/20;0
Fulton County, GA;US;33.8034;-84.3963;1/31/20;0
Fulton County, GA;US;33.8034;-84.3963;2/1/20;0
Fulton County, GA;US;33.8034;-84.3963;2/2/20;0
Fulton County, GA;US;33.8034;-84.3963;2/3/20;0
Fulton County, GA;US;33.8034;-84.3963;2/4/20;0
Fulton County, GA;US;33.8034;-84.3963;2/5/20;0
Fulton County, GA;US;33.8034;-84.3963;2/6/20;0
Fulton County, GA;US;33.8034;-84.3963;2/7/20;0
Fulton County, GA;US;33.8034;-84.3963;2/8/20;0
Fulton County, GA;US;33.8034;-84.3963;2/9/20;0
Fulton County, GA;US;33.8034;-84.3963;2/10/20;0
Fulton County, GA;US;33.8034;-84.3963;2/11/20;0
Fulton County, GA;US;33.8034;-84.3963;2/12/20;0
Fulton County, GA;US;33.8034;-84.3963;2/13/20;0
Fulton County, GA;US;33.8034;-84.3963;2/14/20;0
Fulton County, GA;US;33.8034;-84.3963;2/15/20;0
Fulton County, GA;US;33.8034;-84.3963;2/16/20;0
Fulton County, GA;US;33.8034;-84.3963;2/17/20;0
Fulton County, GA;US;33.8034;-84.3963;2/18/20;0
Fulton County, GA;US;33.8034;-84.3963;2/19/20;0
Fulton County, GA;US;33.8034;-84.3963;2/20/20;0
Fulton County, GA;US;33.8034;-84.3963;2/21/20;0
Fulton County, GA;US;33.8034;-84.3963;2/22/20;0
Fulton County, GA;US;33.8034;-84.3963;2/23/20;0
Fulton County, GA;US;33.8034;-84.3963;2/24/20;0
Fulton County, GA;US;33.8034;-84.3963;2/25/20;0
Fulton County, GA;US;33.8034;-84.3963;2/26/20;0
Fulton County, GA;US;33.8034;-84.3963;2/27/20;0
Fulton County, GA;US;33.8034;-84.3963;2/28/20;0
Fulton County, GA;US;33.8034;-84.3963;2/29/20;0
Fulton County, GA;US;33.8034;-84.3963;3/1/20;0
Fulton County, GA;US;33.8034;-84.3963;3/2/20;0
Fulton County, GA;US;33.8034;-84.3963;3/3/20;2
Fulton County, GA;US;33.8034;-84.3963;3/4/20;2
Fulton County, GA;US;33.8034;-84.3963;3/5/20;2
Fulton County, GA;US;33.8034;-84.3963;3/6/20;2
Fulton County, GA;US;33.8034;-84.3963;3/7/20;3
Washington County, OR;US;45.547;-123.1386;1/22/20;0
Washington County, OR;US;45.547;-123.1386;1/23/20;0
Washington County, OR;US;45.547;-123.1386;1/24/20;0
Washington County, OR;US;45.547;-123.1386;1/25/20;0
Washington County, OR;US;45.547;-123.1386;1/26/20;0
Washington County, OR;US;45.547;-123.1386;1/27/20;0
Washington County, OR;US;45.547;-123.1386;1/28/20;0
Washington County, OR;US;45.547;-123.1386;1/29/20;0
Washington County, OR;US;45.547;-123.1386;1/30/20;0
Washington County, OR;US;45.547;-123.1386;1/31/20;0
Washington County, OR;US;45.547;-123.1386;2/1/20;0
Washington County, OR;US;45.547;-123.1386;2/2/20;0
Washington County, OR;US;45.547;-123.1386;2/3/20;0
Washington County, OR;US;45.547;-123.1386;2/4/20;0
Washington County, OR;US;45.547;-123.1386;2/5/20;0
Washington County, OR;US;45.547;-123.1386;2/6/20;0
Washington County, OR;US;45.547;-123.1386;2/7/20;0
Washington County, OR;US;45.547;-123.1386;2/8/20;0
Washington County, OR;US;45.547;-123.1386;2/9/20;0
Washington County, OR;US;45.547;-123.1386;2/10/20;0
Washington County, OR;US;45.547;-123.1386;2/11/20;0
Washington County, OR;US;45.547;-123.1386;2/12/20;0
Washington County, OR;US;45.547;-123.1386;2/13/20;0
Washington County, OR;US;45.547;-123.1386;2/14/20;0
Washington County, OR;US;45.547;-123.1386;2/15/20;0
Washington County, OR;US;45.547;-123.1386;2/16/20;0
Washington County, OR;US;45.547;-123.1386;2/17/20;0
Washington County, OR;US;45.547;-123.1386;2/18/20;0
Washington County, OR;US;45.547;-123.1386;2/19/20;0
Washington County, OR;US;45.547;-123.1386;2/20/20;0
Washington County, OR;US;45.547;-123.1386;2/21/20;0
Washington County, OR;US;45.547;-123.1386;2/22/20;0
Washington County, OR;US;45.547;-123.1386;2/23/20;0
Washington County, OR;US;45.547;-123.1386;2/24/20;0
Washington County, OR;US;45.547;-123.1386;2/25/20;0
Washington County, OR;US;45.547;-123.1386;2/26/20;0
Washington County, OR;US;45.547;-123.1386;2/27/20;0
Washington County, OR;US;45.547;-123.1386;2/28/20;0
Washington County, OR;US;45.547;-123.1386;2/29/20;1
Washington County, OR;US;45.547;-123.1386;3/1/20;1
Washington County, OR;US;45.547;-123.1386;3/2/20;2
Washington County, OR;US;45.547;-123.1386;3/3/20;2
Washington County, OR;US;45.547;-123.1386;3/4/20;2
Washington County, OR;US;45.547;-123.1386;3/5/20;2
Washington County, OR;US;45.547;-123.1386;3/6/20;2
Washington County, OR;US;45.547;-123.1386;3/7/20;3
;Argentina;-38.4161;-63.6167;1/22/20;0
;Argentina;-38.4161;-63.6167;1/23/20;0
;Argentina;-38.4161;-63.6167;1/24/20;0
;Argentina;-38.4161;-63.6167;1/25/20;0
;Argentina;-38.4161;-63.6167;1/26/20;0
;Argentina;-38.4161;-63.6167;1/27/20;0
;Argentina;-38.4161;-63.6167;1/28/20;0
;Argentina;-38.4161;-63.6167;1/29/20;0
;Argentina;-38.4161;-63.6167;1/30/20;0
;Argentina;-38.4161;-63.6167;1/31/20;0
;Argentina;-38.4161;-63.6167;2/1/20;0
;Argentina;-38.4161;-63.6167;2/2/20;0
;Argentina;-38.4161;-63.6167;2/3/20;0
;Argentina;-38.4161;-63.6167;2/4/20;0
;Argentina;-38.4161;-63.6167;2/5/20;0
;Argentina;-38.4161;-63.6167;2/6/20;0
;Argentina;-38.4161;-63.6167;2/7/20;0
;Argentina;-38.4161;-63.6167;2/8/20;0
;Argentina;-38.4161;-63.6167;2/9/20;0
;Argentina;-38.4161;-63.6167;2/10/20;0
;Argentina;-38.4161;-63.6167;2/11/20;0
;Argentina;-38.4161;-63.6167;2/12/20;0
;Argentina;-38.4161;-63.6167;2/13/20;0
;Argentina;-38.4161;-63.6167;2/14/20;0
;Argentina;-38.4161;-63.6167;2/15/20;0
;Argentina;-38.4161;-63.6167;2/16/20;0
;Argentina;-38.4161;-63.6167;2/17/20;0
;Argentina;-38.4161;-63.6167;2/18/20;0
;Argentina;-38.4161;-63.6167;2/19/20;0
;Argentina;-38.4161;-63.6167;2/20/20;0
;Argentina;-38.4161;-63.6167;2/21/20;0
;Argentina;-38.4161;-63.6167;2/22/20;0
;Argentina;-38.4161;-63.6167;2/23/20;0
;Argentina;-38.4161;-63.6167;2/24/20;0
;Argentina;-38.4161;-63.6167;2/25/20;0
;Argentina;-38.4161;-63.6167;2/26/20;0
;Argentina;-38.4161;-63.6167;2/27/20;0
;Argentina;-38.4161;-63.6167;2/28/20;0
;Argentina;-38.4161;-63.6167;2/29/20;0
;Argentina;-38.4161;-63.6167;3/1/20;0
;Argentina;-38.4161;-63.6167;3/2/20;0
;Argentina;-38.4161;-63.6167;3/3/20;1
;Argentina;-38.4161;-63.6167;3/4/20;1
;Argentina;-38.4161;-63.6167;3/5/20;1
;Argentina;-38.4161;-63.6167;3/6/20;2
;Argentina;-38.4161;-63.6167;3/7/20;8
;Chile;-35.6751;-71.543;1/22/20;0
;Chile;-35.6751;-71.543;1/23/20;0
;Chile;-35.6751;-71.543;1/24/20;0
;Chile;-35.6751;-71.543;1/25/20;0
;Chile;-35.6751;-71.543;1/26/20;0
;Chile;-35.6751;-71.543;1/27/20;0
;Chile;-35.6751;-71.543;1/28/20;0
;Chile;-35.6751;-71.543;1/29/20;0
;Chile;-35.6751;-71.543;1/30/20;0
;Chile;-35.6751;-71.543;1/31/20;0
;Chile;-35.6751;-71.543;2/1/20;0
;Chile;-35.6751;-71.543;2/2/20;0
;Chile;-35.6751;-71.543;2/3/20;0
;Chile;-35.6751;-71.543;2/4/20;0
;Chile;-35.6751;-71.543;2/5/20;0
;Chile;-35.6751;-71.543;2/6/20;0
;Chile;-35.6751;-71.543;2/7/20;0
;Chile;-35.6751;-71.543;2/8/20;0
;Chile;-35.6751;-71.543;2/9/20;0
;Chile;-35.6751;-71.543;2/10/20;0
;Chile;-35.6751;-71.543;2/11/20;0
;Chile;-35.6751;-71.543;2/12/20;0
;Chile;-35.6751;-71.543;2/13/20;0
;Chile;-35.6751;-71.543;2/14/20;0
;Chile;-35.6751;-71.543;2/15/20;0
;Chile;-35.6751;-71.543;2/16/20;0
;Chile;-35.6751;-71.543;2/17/20;0
;Chile;-35.6751;-71.543;2/18/20;0
;Chile;-35.6751;-71.543;2/19/20;0
;Chile;-35.6751;-71.543;2/20/20;0
;Chile;-35.6751;-71.543;2/21/20;0
;Chile;-35.6751;-71.543;2/22/20;0
;Chile;-35.6751;-71.543;2/23/20;0
;Chile;-35.6751;-71.543;2/24/20;0
;Chile;-35.6751;-71.543;2/25/20;0
;Chile;-35.6751;-71.543;2/26/20;0
;Chile;-35.6751;-71.543;2/27/20;0
;Chile;-35.6751;-71.543;2/28/20;0
;Chile;-35.6751;-71.543;2/29/20;0
;Chile;-35.6751;-71.543;3/1/20;0
;Chile;-35.6751;-71.543;3/2/20;0
;Chile;-35.6751;-71.543;3/3/20;1
;Chile;-35.6751;-71.543;3/4/20;1
;Chile;-35.6751;-71.543;3/5/20;4
;Chile;-35.6751;-71.543;3/6/20;4
;Chile;-35.6751;-71.543;3/7/20;4
;Jordan;31.24;36.51;1/22/20;0
;Jordan;31.24;36.51;1/23/20;0
;Jordan;31.24;36.51;1/24/20;0
;Jordan;31.24;36.51;1/25/20;0
;Jordan;31.24;36.51;1/26/20;0
;Jordan;31.24;36.51;1/27/20;0
;Jordan;31.24;36.51;1/28/20;0
;Jordan;31.24;36.51;1/29/20;0
;Jordan;31.24;36.51;1/30/20;0
;Jordan;31.24;36.51;1/31/20;0
;Jordan;31.24;36.51;2/1/20;0
;Jordan;31.24;36.51;2/2/20;0
;Jordan;31.24;36.51;2/3/20;0
;Jordan;31.24;36.51;2/4/20;0
;Jordan;31.24;36.51;2/5/20;0
;Jordan;31.24;36.51;2/6/20;0
;Jordan;31.24;36.51;2/7/20;0
;Jordan;31.24;36.51;2/8/20;0
;Jordan;31.24;36.51;2/9/20;0
;Jordan;31.24;36.51;2/10/20;0
;Jordan;31.24;36.51;2/11/20;0
;Jordan;31.24;36.51;2/12/20;0
;Jordan;31.24;36.51;2/13/20;0
;Jordan;31.24;36.51;2/14/20;0
;Jordan;31.24;36.51;2/15/20;0
;Jordan;31.24;36.51;2/16/20;0
;Jordan;31.24;36.51;2/17/20;0
;Jordan;31.24;36.51;2/18/20;0
;Jordan;31.24;36.51;2/19/20;0
;Jordan;31.24;36.51;2/20/20;0
;Jordan;31.24;36.51;2/21/20;0
;Jordan;31.24;36.51;2/22/20;0
;Jordan;31.24;36.51;2/23/20;0
;Jordan;31.24;36.51;2/24/20;0
;Jordan;31.24;36.51;2/25/20;0
;Jordan;31.24;36.51;2/26/20;0
;Jordan;31.24;36.51;2/27/20;0
;Jordan;31.24;36.51;2/28/20;0
;Jordan;31.24;36.51;2/29/20;0
;Jordan;31.24;36.51;3/1/20;0
;Jordan;31.24;36.51;3/2/20;0
;Jordan;31.24;36.51;3/3/20;1
;Jordan;31.24;36.51;3/4/20;1
;Jordan;31.24;36.51;3/5/20;1
;Jordan;31.24;36.51;3/6/20;1
;Jordan;31.24;36.51;3/7/20;1
 Norfolk County, MA;US;42.1767;-71.1449;1/22/20;0
 Norfolk County, MA;US;42.1767;-71.1449;1/23/20;0
 Norfolk County, MA;US;42.1767;-71.1449;1/24/20;0
 Norfolk County, MA;US;42.1767;-71.1449;1/25/20;0
 Norfolk County, MA;US;42.1767;-71.1449;1/26/20;0
 Norfolk County, MA;US;42.1767;-71.1449;1/27/20;0
 Norfolk County, MA;US;42.1767;-71.1449;1/28/20;0
 Norfolk County, MA;US;42.1767;-71.1449;1/29/20;0
 Norfolk County, MA;US;42.1767;-71.1449;1/30/20;0
 Norfolk County, MA;US;42.1767;-71.1449;1/31/20;0
 Norfolk County, MA;US;42.1767;-71.1449;2/1/20;0
 Norfolk County, MA;US;42.1767;-71.1449;2/2/20;0
 Norfolk County, MA;US;42.1767;-71.1449;2/3/20;0
 Norfolk County, MA;US;42.1767;-71.1449;2/4/20;0
 Norfolk County, MA;US;42.1767;-71.1449;2/5/20;0
 Norfolk County, MA;US;42.1767;-71.1449;2/6/20;0
 Norfolk County, MA;US;42.1767;-71.1449;2/7/20;0
 Norfolk County, MA;US;42.1767;-71.1449;2/8/20;0
 Norfolk County, MA;US;42.1767;-71.1449;2/9/20;0
 Norfolk County, MA;US;42.1767;-71.1449;2/10/20;0
 Norfolk County, MA;US;42.1767;-71.1449;2/11/20;0
 Norfolk County, MA;US;42.1767;-71.1449;2/12/20;0
 Norfolk County, MA;US;42.1767;-71.1449;2/13/20;0
 Norfolk County, MA;US;42.1767;-71.1449;2/14/20;0
 Norfolk County, MA;US;42.1767;-71.1449;2/15/20;0
 Norfolk County, MA;US;42.1767;-71.1449;2/16/20;0
 Norfolk County, MA;US;42.1767;-71.1449;2/17/20;0
 Norfolk County, MA;US;42.1767;-71.1449;2/18/20;0
 Norfolk County, MA;US;42.1767;-71.1449;2/19/20;0
 Norfolk County, MA;US;42.1767;-71.1449;2/20/20;0
 Norfolk County, MA;US;42.1767;-71.1449;2/21/20;0
 Norfolk County, MA;US;42.1767;-71.1449;2/22/20;0
 Norfolk County, MA;US;42.1767;-71.1449;2/23/20;0
 Norfolk County, MA;US;42.1767;-71.1449;2/24/20;0
 Norfolk County, MA;US;42.1767;-71.1449;2/25/20;0
 Norfolk County, MA;US;42.1767;-71.1449;2/26/20;0
 Norfolk County, MA;US;42.1767;-71.1449;2/27/20;0
 Norfolk County, MA;US;42.1767;-71.1449;2/28/20;0
 Norfolk County, MA;US;42.1767;-71.1449;2/29/20;0
 Norfolk County, MA;US;42.1767;-71.1449;3/1/20;0
 Norfolk County, MA;US;42.1767;-71.1449;3/2/20;0
 Norfolk County, MA;US;42.1767;-71.1449;3/3/20;1
 Norfolk County, MA;US;42.1767;-71.1449;3/4/20;1
 Norfolk County, MA;US;42.1767;-71.1449;3/5/20;1
 Norfolk County, MA;US;42.1767;-71.1449;3/6/20;2
 Norfolk County, MA;US;42.1767;-71.1449;3/7/20;2
Maricopa County, AZ;US;33.2918;-112.4291;1/22/20;0
Maricopa County, AZ;US;33.2918;-112.4291;1/23/20;0
Maricopa County, AZ;US;33.2918;-112.4291;1/24/20;0
Maricopa County, AZ;US;33.2918;-112.4291;1/25/20;0
Maricopa County, AZ;US;33.2918;-112.4291;1/26/20;1
Maricopa County, AZ;US;33.2918;-112.4291;1/27/20;1
Maricopa County, AZ;US;33.2918;-112.4291;1/28/20;1
Maricopa County, AZ;US;33.2918;-112.4291;1/29/20;1
Maricopa County, AZ;US;33.2918;-112.4291;1/30/20;1
Maricopa County, AZ;US;33.2918;-112.4291;1/31/20;1
Maricopa County, AZ;US;33.2918;-112.4291;2/1/20;1
Maricopa County, AZ;US;33.2918;-112.4291;2/2/20;1
Maricopa County, AZ;US;33.2918;-112.4291;2/3/20;1
Maricopa County, AZ;US;33.2918;-112.4291;2/4/20;1
Maricopa County, AZ;US;33.2918;-112.4291;2/5/20;1
Maricopa County, AZ;US;33.2918;-112.4291;2/6/20;1
Maricopa County, AZ;US;33.2918;-112.4291;2/7/20;1
Maricopa County, AZ;US;33.2918;-112.4291;2/8/20;1
Maricopa County, AZ;US;33.2918;-112.4291;2/9/20;1
Maricopa County, AZ;US;33.2918;-112.4291;2/10/20;1
Maricopa County, AZ;US;33.2918;-112.4291;2/11/20;1
Maricopa County, AZ;US;33.2918;-112.4291;2/12/20;1
Maricopa County, AZ;US;33.2918;-112.4291;2/13/20;1
Maricopa County, AZ;US;33.2918;-112.4291;2/14/20;1
Maricopa County, AZ;US;33.2918;-112.4291;2/15/20;1
Maricopa County, AZ;US;33.2918;-112.4291;2/16/20;1
Maricopa County, AZ;US;33.2918;-112.4291;2/17/20;1
Maricopa County, AZ;US;33.2918;-112.4291;2/18/20;1
Maricopa County, AZ;US;33.2918;-112.4291;2/19/20;1
Maricopa County, AZ;US;33.2918;-112.4291;2/20/20;1
Maricopa County, AZ;US;33.2918;-112.4291;2/21/20;1
Maricopa County, AZ;US;33.2918;-112.4291;2/22/20;1
Maricopa County, AZ;US;33.2918;-112.4291;2/23/20;1
Maricopa County, AZ;US;33.2918;-112.4291;2/24/20;1
Maricopa County, AZ;US;33.2918;-112.4291;2/25/20;1
Maricopa County, AZ;US;33.2918;-112.4291;2/26/20;1
Maricopa County, AZ;US;33.2918;-112.4291;2/27/20;1
Maricopa County, AZ;US;33.2918;-112.4291;2/28/20;1
Maricopa County, AZ;US;33.2918;-112.4291;2/29/20;1
Maricopa County, AZ;US;33.2918;-112.4291;3/1/20;1
Maricopa County, AZ;US;33.2918;-112.4291;3/2/20;1
Maricopa County, AZ;US;33.2918;-112.4291;3/3/20;1
Maricopa County, AZ;US;33.2918;-112.4291;3/4/20;1
Maricopa County, AZ;US;33.2918;-112.4291;3/5/20;1
Maricopa County, AZ;US;33.2918;-112.4291;3/6/20;2
Maricopa County, AZ;US;33.2918;-112.4291;3/7/20;3
Wake County, NC;US;35.8032;-78.5661;1/22/20;0
Wake County, NC;US;35.8032;-78.5661;1/23/20;0
Wake County, NC;US;35.8032;-78.5661;1/24/20;0
Wake County, NC;US;35.8032;-78.5661;1/25/20;0
Wake County, NC;US;35.8032;-78.5661;1/26/20;0
Wake County, NC;US;35.8032;-78.5661;1/27/20;0
Wake County, NC;US;35.8032;-78.5661;1/28/20;0
Wake County, NC;US;35.8032;-78.5661;1/29/20;0
Wake County, NC;US;35.8032;-78.5661;1/30/20;0
Wake County, NC;US;35.8032;-78.5661;1/31/20;0
Wake County, NC;US;35.8032;-78.5661;2/1/20;0
Wake County, NC;US;35.8032;-78.5661;2/2/20;0
Wake County, NC;US;35.8032;-78.5661;2/3/20;0
Wake County, NC;US;35.8032;-78.5661;2/4/20;0
Wake County, NC;US;35.8032;-78.5661;2/5/20;0
Wake County, NC;US;35.8032;-78.5661;2/6/20;0
Wake County, NC;US;35.8032;-78.5661;2/7/20;0
Wake County, NC;US;35.8032;-78.5661;2/8/20;0
Wake County, NC;US;35.8032;-78.5661;2/9/20;0
Wake County, NC;US;35.8032;-78.5661;2/10/20;0
Wake County, NC;US;35.8032;-78.5661;2/11/20;0
Wake County, NC;US;35.8032;-78.5661;2/12/20;0
Wake County, NC;US;35.8032;-78.5661;2/13/20;0
Wake County, NC;US;35.8032;-78.5661;2/14/20;0
Wake County, NC;US;35.8032;-78.5661;2/15/20;0
Wake County, NC;US;35.8032;-78.5661;2/16/20;0
Wake County, NC;US;35.8032;-78.5661;2/17/20;0
Wake County, NC;US;35.8032;-78.5661;2/18/20;0
Wake County, NC;US;35.8032;-78.5661;2/19/20;0
Wake County, NC;US;35.8032;-78.5661;2/20/20;0
Wake County, NC;US;35.8032;-78.5661;2/21/20;0
Wake County, NC;US;35.8032;-78.5661;2/22/20;0
Wake County, NC;US;35.8032;-78.5661;2/23/20;0
Wake County, NC;US;35.8032;-78.5661;2/24/20;0
Wake County, NC;US;35.8032;-78.5661;2/25/20;0
Wake County, NC;US;35.8032;-78.5661;2/26/20;0
Wake County, NC;US;35.8032;-78.5661;2/27/20;0
